transaction_id,loan_id,payment_date,amount_paid,payment_method
TXN0000500,LN000086,2025-03-04,184.09,UPI
TXN0000501,LN000086,2024-09-14,253.66,Cash
TXN0000502,LN000087,2026-01-11,1740.14,Cash
TXN0000503,LN000087,2026-03-04,1637.96,NACH
TXN0000504,LN000087,2026-02-07,1434.11,Cheque
TXN0000505,LN000087,2024-08-31,1692.67,NEFT
TXN0000506,LN000087,2024-10-21,1404.75,NACH
TXN0000507,LN000087,2026-02-01,1471.84,NACH
TXN0000508,LN000087,2025-09-18,1443.97,UPI
TXN0000509,LN000087,2025-02-15,1426.77,UPI
TXN0000510,LN000087,2025-07-08,1617.72,Cash
TXN0000511,LN000087,2025-03-30,1472.91,Cash
TXN0000512,LN000087,2025-04-19,1350.46,NACH
TXN0000513,LN000087,2025-03-01,1316.33,NACH
TXN0000514,LN000088,2025-07-07,623.83,Cash
TXN0000515,LN000088,2025-08-31,790.81,NACH
TXN0000516,LN000088,2025-06-09,682.68,NEFT
TXN0000517,LN000088,2025-10-01,657.63,NACH
TXN0000518,LN000088,2026-01-26,812.44,UPI
TXN0000519,LN000088,2026-02-09,820.82,Cash
TXN0000520,LN000088,2025-03-18,842.54,NEFT
TXN0000521,LN000089,2026-04-01,3784.71,NEFT
TXN0000522,LN000089,2024-09-30,4375.0,NACH
TXN0000523,LN000089,2025-09-12,4438.93,Cash
TXN0000524,LN000090,2025-07-23,9575.68,Cash
TXN0000525,LN000090,2026-04-07,8989.77,Cheque
TXN0000526,LN000091,2026-04-21,4116.61,Cash
TXN0000527,LN000092,2026-06-21,547.84,NACH
TXN0000528,LN000092,2025-07-08,417.67,NEFT
TXN0000529,LN000092,2025-10-06,404.54,Cash
TXN0000530,LN000092,2024-12-08,448.52,UPI
TXN0000531,LN000092,2025-02-03,377.76,UPI
TXN0000532,LN000092,2024-10-24,547.03,UPI
TXN0000533,LN000092,2025-03-04,475.39,NEFT
TXN0000534,LN000093,2025-01-29,5041.66,Cash
TXN0000535,LN000093,2025-09-13,5236.56,UPI
TXN0000536,LN000093,2025-11-30,4923.5,NACH
TXN0000537,LN000093,2026-02-08,4006.71,Cash
TXN0000538,LN000094,2026-02-05,5010.64,Cheque
TXN0000539,LN000094,2024-11-01,5209.86,UPI
TXN0000540,LN000094,2026-02-19,4635.54,Cheque
TXN0000541,LN000094,2024-08-08,5288.73,UPI
TXN0000542,LN000094,2026-05-11,4271.58,NACH
TXN0000543,LN000094,2026-06-13,4260.6,Cheque
TXN0000544,LN000094,2025-07-19,4145.79,Cheque
TXN0000545,LN000094,2026-03-05,4549.69,Cash
TXN0000546,LN000094,2026-05-03,5460.82,UPI
TXN0000547,LN000095,2024-08-28,6776.93,UPI
TXN0000548,LN000095,2025-12-07,5710.3,NACH
TXN0000549,LN000095,2026-05-23,6204.68,NEFT
TXN0000550,LN000095,2024-11-05,6520.28,UPI
TXN0000551,LN000095,2026-03-06,5370.92,NACH
TXN0000552,LN000095,2025-01-02,5195.83,NACH
TXN0000553,LN000095,2025-11-06,7122.46,Cheque
TXN0000554,LN000096,2024-12-21,1187.14,NEFT
TXN0000555,LN000096,2026-05-10,1352.16,NEFT
TXN0000556,LN000096,2025-10-05,1060.24,UPI
TXN0000557,LN000096,2026-04-01,1225.91,UPI
TXN0000558,LN000096,2024-12-31,1008.02,NACH
TXN0000559,LN000096,2026-02-07,1025.52,UPI
TXN0000560,LN000097,2025-07-08,114828.14,NEFT
TXN0000561,LN000097,2025-10-11,106038.14,Cash
TXN0000562,LN000098,2025-11-17,64252.94,NACH
TXN0000563,LN000098,2026-04-01,67076.62,NACH
TXN0000564,LN000098,2025-11-25,60343.93,UPI
TXN0000565,LN000098,2025-02-06,80164.9,UPI
TXN0000566,LN000098,2025-09-06,73871.66,UPI
TXN0000567,LN000098,2026-02-23,62077.84,Cheque
TXN0000568,LN000098,2025-11-04,64373.65,Cash
TXN0000569,LN000098,2025-07-01,62323.62,NACH
TXN0000570,LN000098,2025-02-18,77442.83,Cash
TXN0000571,LN000098,2025-01-25,62076.87,Cash
TXN0000572,LN000098,2026-02-22,81642.81,NEFT
TXN0000573,LN000098,2025-05-08,59892.26,UPI
TXN0000574,LN000099,2024-08-17,3623.02,Cheque
TXN0000575,LN000099,2025-05-20,4655.94,UPI
TXN0000576,LN000099,2024-11-01,4378.68,UPI
TXN0000577,LN000099,2025-04-02,3338.89,NEFT
TXN0000578,LN000099,2024-11-24,4543.93,UPI
TXN0000579,LN000099,2025-05-22,4015.48,Cheque
TXN0000580,LN000099,2024-09-12,4585.25,NEFT
TXN0000581,LN000099,2024-10-15,4188.96,NACH
TXN0000582,LN000099,2025-10-26,4319.57,Cheque
TXN0000583,LN000099,2025-08-03,4821.57,Cheque
TXN0000584,LN000099,2026-01-26,3595.58,Cash
TXN0000585,LN000100,2025-06-06,35364.43,Cheque
TXN0000586,LN000100,2024-12-07,33159.17,Cheque
TXN0000587,LN000100,2025-08-10,27486.87,NACH
TXN0000588,LN000100,2025-09-06,27150.18,NACH
TXN0000589,LN000100,2025-05-30,28562.06,Cheque
TXN0000590,LN000100,2024-11-22,35703.34,NACH
TXN0000591,LN000100,2025-07-05,34599.14,Cash
TXN0000592,LN000100,2025-01-01,34414.04,Cash
TXN0000593,LN000101,2025-01-08,71792.99,Cash
TXN0000594,LN000101,2025-06-26,87249.58,NACH
TXN0000595,LN000101,2025-10-05,103337.71,Cheque
TXN0000596,LN000101,2025-01-11,84715.76,Cash
TXN0000597,LN000101,2025-07-08,92748.19,Cash
TXN0000598,LN000102,2026-06-13,1585.39,UPI
TXN0000599,LN000102,2026-03-18,1587.73,UPI
TXN0000600,LN000102,2024-09-09,1436.8,NEFT
TXN0000601,LN000102,2025-02-10,1629.95,Cheque
TXN0000602,LN000102,2026-06-07,1363.85,Cash
TXN0000603,LN000102,2026-01-29,1647.48,UPI
TXN0000604,LN000102,2025-05-09,1277.65,NEFT
TXN0000605,LN000102,2024-12-03,1300.46,NACH
TXN0000606,LN000102,2026-06-17,1170.94,Cash
TXN0000607,LN000102,2026-02-11,1594.38,Cheque
TXN0000608,LN000102,2024-09-02,1378.5,Cash
TXN0000609,LN000103,2025-03-25,4487.55,Cheque
TXN0000610,LN000103,2024-09-18,4492.93,Cheque
TXN0000611,LN000103,2025-07-31,5840.96,Cash
TXN0000612,LN000103,2024-09-11,5705.1,Cheque
TXN0000613,LN000103,2024-10-27,5140.64,Cheque
TXN0000614,LN000103,2025-02-08,5266.63,Cheque
TXN0000615,LN000103,2025-02-11,4981.19,UPI
TXN0000616,LN000103,2025-06-14,4814.79,UPI
TXN0000617,LN000103,2025-09-16,5869.3,Cash
TXN0000618,LN000103,2024-12-28,4279.18,Cash
TXN0000619,LN000104,2024-08-17,499.18,Cheque
TXN0000620,LN000104,2024-12-02,483.93,UPI
TXN0000621,LN000104,2024-08-29,515.63,NEFT
TXN0000622,LN000104,2025-04-30,507.27,Cash
TXN0000623,LN000105,2025-01-16,651.48,Cheque
TXN0000624,LN000105,2024-08-21,553.47,Cash
TXN0000625,LN000105,2026-06-26,650.0,NEFT
TXN0000626,LN000105,2026-01-19,579.98,Cash
TXN0000627,LN000105,2025-11-19,564.95,Cheque
TXN0000628,LN000106,2025-04-16,7126.81,NEFT
TXN0000629,LN000106,2026-05-29,9535.34,Cheque
TXN0000630,LN000106,2025-08-22,8378.35,Cheque
TXN0000631,LN000106,2026-05-29,9065.9,NEFT
TXN0000633,LN000106,2025-03-19,9247.7,UPI
TXN0000634,LN000106,2024-10-21,8526.97,UPI
TXN0000635,LN000106,2025-03-30,8241.87,UPI
TXN0000636,LN000106,2026-02-05,8200.66,NEFT
TXN0000637,LN000106,2025-07-12,9112.17,NACH
TXN0000638,LN000106,2026-04-27,8610.82,Cash
TXN0000639,LN000106,2025-07-06,9833.82,NACH
TXN0000640,LN000107,2024-09-17,3092.67,NACH
TXN0000641,LN000107,2024-08-26,2335.14,UPI
TXN0000642,LN000107,2025-11-28,2298.21,Cheque
TXN0000643,LN000107,2025-03-12,2829.85,NEFT
TXN0000644,LN000107,2024-08-11,2475.71,UPI
TXN0000645,LN000107,2024-10-03,2171.62,Cheque
TXN0000646,LN000107,2026-03-20,3107.67,NACH
TXN0000647,LN000107,2024-11-18,2395.75,NACH
TXN0000648,LN000107,2025-05-16,3151.39,Cheque
TXN0000649,LN000107,2025-10-03,2923.48,UPI
TXN0000650,LN000107,2025-06-06,2972.13,UPI
TXN0000651,LN000107,2026-05-09,2368.38,NEFT
TXN0000652,LN000108,2024-12-10,1166.62,Cheque
TXN0000653,LN000108,2026-04-09,1316.52,Cheque
TXN0000654,LN000108,2026-05-20,1134.19,NEFT
TXN0000655,LN000108,2024-11-09,1203.82,UPI
TXN0000656,LN000109,2025-08-23,598.46,Cheque
TXN0000657,LN000109,2025-11-17,556.74,Cash
TXN0000658,LN000109,2025-04-29,568.48,UPI
TXN0000659,LN000109,2026-03-12,718.87,Cash
TXN0000660,LN000109,2025-10-17,558.69,Cash
TXN0000661,LN000109,2026-04-03,522.92,Cheque
TXN0000662,LN000109,2025-04-23,677.83,UPI
TXN0000663,LN000109,2026-03-19,767.19,UPI
TXN0000664,LN000109,2025-10-10,600.97,NEFT
TXN0000665,LN000109,2024-08-29,546.17,Cash
TXN0000666,LN000109,2024-10-02,662.63,NACH
TXN0000667,LN000110,2025-04-15,19889.4,UPI
TXN0000668,LN000110,2024-10-05,19052.51,NEFT
TXN0000669,LN000110,2025-02-10,17946.98,NACH
TXN0000670,LN000110,2025-07-28,15842.91,NEFT
TXN0000671,LN000110,2026-02-22,17395.15,Cash
TXN0000672,LN000110,2026-03-20,14311.27,UPI
TXN0000673,LN000110,2025-11-08,18333.15,NEFT
TXN0000674,LN000110,2026-05-22,18648.98,Cheque
TXN0000675,LN000110,2026-03-30,20290.96,Cheque
TXN0000676,LN000110,2025-06-17,15468.85,NEFT
TXN0000677,LN000111,2026-05-14,26962.74,UPI
TXN0000678,LN000111,2025-10-30,34004.48,NACH
TXN0000679,LN000111,2025-06-25,36157.57,Cheque
TXN0000680,LN000111,2024-10-18,37274.53,NEFT
TXN0000681,LN000111,2025-09-04,29304.18,NEFT
TXN0000682,LN000111,2025-10-09,30212.71,UPI
TXN0000683,LN000112,2025-12-05,2844.28,Cheque
TXN0000684,LN000112,2025-06-14,2638.27,UPI
TXN0000685,LN000112,2026-05-22,3238.13,UPI
TXN0000686,LN000112,2025-02-20,2800.33,NACH
TXN0000687,LN000112,2026-06-14,3169.16,Cash
TXN0000688,LN000112,2024-08-10,2921.29,Cash
TXN0000689,LN000112,2025-07-18,3139.17,NACH
TXN0000690,LN000112,2026-01-16,2640.61,NEFT
TXN0000691,LN000112,2024-10-09,3205.2,NACH
TXN0000692,LN000112,2025-02-15,2574.84,UPI
TXN0000693,LN000112,2026-03-22,2882.21,NEFT
TXN0000694,LN000112,2026-04-14,2506.28,Cheque
TXN0000695,LN000113,2025-02-20,273.2,NACH
TXN0000696,LN000113,2024-11-29,255.83,NEFT
TXN0000697,LN000113,2025-04-04,250.15,Cheque
TXN0000698,LN000113,2024-10-05,327.43,NACH
TXN0000699,LN000113,2025-10-13,238.38,Cheque
TXN0000700,LN000113,2025-12-31,307.61,NACH
TXN0000701,LN000113,2025-01-13,329.33,UPI
TXN0000702,LN000114,2025-11-24,795.65,Cheque
TXN0000703,LN000115,2024-10-30,3973.6,Cheque
TXN0000704,LN000115,2025-05-20,3316.81,NACH
TXN0000705,LN000115,2025-09-25,3004.07,NACH
TXN0000706,LN000116,2025-09-24,92784.54,Cash
TXN0000707,LN000116,2025-07-09,113339.73,Cheque
TXN0000708,LN000116,2026-02-01,77681.77,UPI
TXN0000709,LN000116,2026-03-24,99927.93,NACH
TXN0000710,LN000117,2024-08-19,2011.24,UPI
TXN0000711,LN000117,2025-08-13,2310.34,NACH
TXN0000712,LN000117,2026-04-30,1675.64,NACH
TXN0000713,LN000117,2026-06-28,2156.08,NACH
TXN0000714,LN000117,2026-01-08,2154.94,Cheque
TXN0000715,LN000117,2024-12-14,2146.07,UPI
TXN0000716,LN000117,2024-08-11,2365.78,Cash
TXN0000717,LN000117,2024-09-16,2269.9,Cash
TXN0000718,LN000117,2025-10-30,1641.84,NEFT
TXN0000719,LN000118,2024-09-04,215.57,Cash
TXN0000720,LN000118,2024-10-24,209.19,NACH
TXN0000721,LN000119,2025-08-21,33158.54,Cash
TXN0000722,LN000119,2026-05-18,35185.1,NACH
TXN0000723,LN000119,2026-03-20,34221.37,NACH
TXN0000724,LN000119,2025-03-20,34912.34,NACH
TXN0000725,LN000119,2025-06-22,42762.64,NACH
TXN0000726,LN000119,2024-10-17,29979.05,Cheque
TXN0000727,LN000119,2026-06-24,41944.05,NEFT
TXN0000728,LN000119,2024-11-09,35599.91,NACH
TXN0000729,LN000119,2025-08-23,37659.71,Cheque
TXN0000730,LN000119,2024-10-18,40622.84,Cash
TXN0000731,LN000119,2025-07-19,33880.75,Cash
TXN0000732,LN000119,2025-03-23,34884.9,Cash
TXN0000733,LN000120,2026-03-03,5325.21,NEFT
TXN0000734,LN000120,2025-04-21,5248.33,UPI
TXN0000735,LN000120,2026-02-13,6465.63,Cash
TXN0000736,LN000120,2025-04-05,6252.14,NEFT
TXN0000737,LN000120,2025-06-23,4661.04,Cash
TXN0000738,LN000120,2024-12-20,4659.1,NEFT
TXN0000739,LN000120,2026-05-14,5365.77,UPI
TXN0000740,LN000120,2024-08-28,4638.18,Cheque
TXN0000741,LN000121,2025-08-30,265.73,Cash
TXN0000743,LN000121,2024-08-03,255.91,NACH
TXN0000744,LN000121,2026-03-23,203.65,Cheque
TXN0000745,LN000121,2025-06-12,235.04,UPI
TXN0000746,LN000122,2025-05-20,60937.61,NEFT
TXN0000747,LN000122,2025-05-01,56541.13,Cheque
TXN0000748,LN000122,2025-05-29,67790.7,Cheque
TXN0000749,LN000122,2025-05-30,65419.7,NEFT
TXN0000750,LN000122,2026-06-08,53696.64,UPI
TXN0000751,LN000122,2025-11-06,46558.9,NACH
TXN0000752,LN000122,2025-02-17,64771.5,NEFT
TXN0000753,LN000122,2025-11-10,66264.86,NACH
TXN0000754,LN000122,2025-12-27,64202.48,UPI
TXN0000755,LN000122,2024-10-30,48435.92,NACH
TXN0000756,LN000123,2025-06-03,1522.86,Cheque
TXN0000757,LN000124,2025-10-03,940.46,NACH
TXN0000758,LN000125,2024-11-15,127.84,NACH
TXN0000759,LN000125,2026-02-19,136.47,NEFT
TXN0000760,LN000125,2025-01-15,104.92,UPI
TXN0000761,LN000126,2024-11-10,13335.02,Cash
TXN0000762,LN000126,2025-02-24,10589.49,Cheque
TXN0000763,LN000126,2025-01-13,13647.52,Cheque
TXN0000764,LN000126,2025-09-12,10460.09,NEFT
TXN0000765,LN000126,2026-05-03,13542.16,Cheque
TXN0000766,LN000126,2026-03-13,9415.96,Cash
TXN0000767,LN000126,2025-05-07,12422.62,Cheque
TXN0000768,LN000126,2026-03-25,11610.3,NEFT
TXN0000769,LN000127,2025-04-13,165210.01,NACH
TXN0000770,LN000128,2025-08-14,741.34,Cash
TXN0000771,LN000128,2025-05-09,902.08,UPI
TXN0000772,LN000128,2025-03-15,730.45,Cheque
TXN0000773,LN000128,2025-12-30,851.15,Cash
TXN0000774,LN000128,2024-10-15,751.26,Cash
TXN0000775,LN000128,2025-01-27,985.44,NACH
TXN0000776,LN000128,2025-11-26,676.37,NEFT
TXN0000777,LN000128,2024-09-05,733.42,NEFT
TXN0000778,LN000128,2025-01-03,747.62,UPI
TXN0000779,LN000128,2025-11-30,804.88,NACH
TXN0000780,LN000128,2025-02-10,744.42,Cheque
TXN0000781,LN000129,2026-03-05,10000.47,Cash
TXN0000782,LN000129,2025-12-13,11530.31,Cash
TXN0000783,LN000129,2025-10-26,10886.44,NACH
TXN0000784,LN000130,2025-09-29,18353.06,NEFT
TXN0000785,LN000130,2025-08-17,14860.53,NEFT
TXN0000786,LN000130,2024-08-11,19164.24,UPI
TXN0000787,LN000130,2025-06-15,15411.21,NEFT
TXN0000788,LN000130,2025-07-16,19821.36,Cash
TXN0000789,LN000130,2025-11-02,16006.22,NEFT
TXN0000790,LN000131,2026-01-25,35017.81,Cash
TXN0000791,LN000131,2025-11-19,34053.23,NEFT
TXN0000792,LN000132,2025-07-15,7776.98,NACH
TXN0000793,LN000132,2024-10-24,5784.95,UPI
TXN0000794,LN000132,2026-04-23,6979.45,Cheque
TXN0000795,LN000132,2025-12-29,5827.16,NACH
TXN0000796,LN000132,2025-12-20,7357.99,Cash
TXN0000797,LN000132,2024-12-22,7902.83,Cash
TXN0000798,LN000133,2025-10-09,1751.25,NACH
TXN0000799,LN000133,2024-12-09,1789.73,Cheque
TXN0000800,LN000133,2025-05-28,2105.74,UPI
TXN0000801,LN000133,2026-06-22,1813.39,Cash
TXN0000802,LN000133,2025-07-20,1789.37,NEFT
TXN0000803,LN000133,2024-08-22,1854.63,Cheque
TXN0000804,LN000134,2025-03-12,8567.74,UPI
TXN0000805,LN000134,2026-05-29,6712.41,NEFT
TXN0000806,LN000134,2026-01-01,8987.9,NACH
TXN0000807,LN000134,2025-12-20,7759.39,Cheque
TXN0000808,LN000134,2026-03-27,6602.39,Cash
TXN0000809,LN000134,2025-12-01,8876.62,UPI
TXN0000810,LN000134,2025-04-17,7572.83,Cash
TXN0000811,LN000134,2026-02-27,6691.66,Cash
TXN0000812,LN000134,2026-06-19,8391.08,UPI
TXN0000813,LN000135,2026-01-07,5041.97,Cheque
TXN0000814,LN000135,2025-11-07,5055.32,NACH
TXN0000815,LN000135,2025-12-23,5177.7,UPI
TXN0000816,LN000135,2026-06-16,5020.22,NACH
TXN0000817,LN000135,2025-08-17,3504.96,Cheque
TXN0000818,LN000135,2024-12-11,4166.86,Cheque
TXN0000819,LN000135,2026-05-30,4934.16,UPI
TXN0000820,LN000135,2025-06-19,4142.38,NACH
TXN0000821,LN000135,2025-05-05,4554.29,Cheque
TXN0000822,LN000135,2026-03-02,4562.63,NEFT
TXN0000824,LN000136,2025-09-12,2686.99,NACH
TXN0000825,LN000136,2024-10-03,2315.79,NEFT
TXN0000826,LN000136,2025-12-15,2280.22,Cash
TXN0000827,LN000136,2024-09-17,2773.06,UPI
TXN0000828,LN000136,2026-03-27,2306.79,NEFT
TXN0000829,LN000136,2025-12-29,2015.28,Cash
TXN0000830,LN000136,2026-04-19,2324.89,NACH
TXN0000831,LN000136,2025-08-07,2603.3,NEFT
TXN0000832,LN000136,2024-10-31,2568.93,UPI
TXN0000833,LN000136,2025-10-26,2579.77,Cash
TXN0000834,LN000137,2024-08-20,36832.68,Cash
TXN0000835,LN000137,2024-11-24,30660.32,Cheque
TXN0000836,LN000137,2026-03-27,38928.1,NEFT
TXN0000837,LN000137,2024-09-28,39354.63,NEFT
TXN0000838,LN000137,2024-08-06,29843.35,NACH
TXN0000839,LN000137,2025-08-22,28976.99,UPI
TXN0000840,LN000137,2026-01-29,40472.13,Cheque
TXN0000841,LN000137,2025-12-31,39012.97,NEFT
TXN0000842,LN000137,2025-12-17,39351.81,UPI
TXN0000843,LN000137,2024-12-26,39258.5,NEFT
TXN0000844,LN000138,2025-03-04,40343.49,Cheque
TXN0000845,LN000138,2025-01-07,42005.6,Cash
TXN0000846,LN000138,2026-05-23,40401.84,NEFT
TXN0000847,LN000138,2025-09-09,32558.23,UPI
TXN0000848,LN000140,2025-06-03,4929.71,NEFT
TXN0000849,LN000140,2025-07-14,4498.47,NACH
TXN0000850,LN000140,2026-06-08,4754.12,NEFT
TXN0000851,LN000141,2024-09-20,1654.33,NEFT
TXN0000852,LN000141,2024-10-15,1647.17,Cheque
TXN0000853,LN000141,2024-09-22,1435.63,NACH
TXN0000854,LN000141,2024-10-19,1506.31,Cash
TXN0000855,LN000141,2024-10-23,1427.08,NACH
TXN0000856,LN000141,2025-07-29,1451.41,NACH
TXN0000857,LN000141,2024-12-15,1965.24,NEFT
TXN0000858,LN000141,2024-11-01,1423.28,NEFT
TXN0000859,LN000141,2025-01-26,1500.07,Cash
TXN0000860,LN000142,2024-10-13,3320.76,Cash
TXN0000861,LN000142,2025-04-12,3345.87,Cash
TXN0000862,LN000142,2024-11-14,2761.08,Cheque
TXN0000863,LN000142,2026-03-13,3581.14,Cash
TXN0000864,LN000142,2026-06-08,3570.22,Cash
TXN0000865,LN000143,2024-10-02,114.27,Cash
TXN0000866,LN000143,2025-11-22,116.89,NEFT
TXN0000867,LN000143,2025-03-29,150.06,NACH
TXN0000868,LN000143,2025-06-28,144.32,Cash
TXN0000869,LN000143,2024-08-31,137.79,Cheque
TXN0000870,LN000144,2026-06-10,27550.66,NACH
TXN0000871,LN000144,2025-10-06,31996.79,NEFT
TXN0000872,LN000144,2025-12-03,33862.9,Cheque
TXN0000873,LN000144,2025-06-19,28942.31,NEFT
TXN0000874,LN000144,2024-11-18,32393.23,NEFT
TXN0000875,LN000144,2025-09-19,34414.97,Cheque
TXN0000876,LN000144,2025-07-22,30794.23,Cash
TXN0000877,LN000145,2025-02-19,3999.7,Cheque
TXN0000878,LN000145,2025-10-03,4085.28,UPI
TXN0000879,LN000145,2025-03-05,3341.93,NEFT
TXN0000880,LN000145,2025-03-31,4082.7,NACH
TXN0000881,LN000146,2025-07-27,2065.35,NACH
TXN0000882,LN000146,2025-10-27,2786.16,NEFT
TXN0000883,LN000146,2025-02-13,2113.63,Cash
TXN0000884,LN000147,2025-01-20,10688.86,NACH
TXN0000885,LN000147,2025-10-18,13556.68,NEFT
TXN0000886,LN000147,2025-05-10,12685.13,NEFT
TXN0000887,LN000147,2025-12-12,14922.29,Cheque
TXN0000888,LN000147,2026-04-05,12127.07,NACH
TXN0000889,LN000148,2025-04-07,179.22,NEFT
TXN0000891,LN000148,2025-09-02,192.45,NEFT
TXN0000892,LN000149,2025-02-14,1684.91,Cash
TXN0000893,LN000149,2025-03-01,1935.96,NACH
TXN0000894,LN000149,2025-05-02,1983.26,UPI
TXN0000895,LN000149,2025-04-24,2050.4,UPI
TXN0000896,LN000149,2025-11-26,2136.55,NEFT
TXN0000897,LN000149,2024-10-26,1629.02,Cash
TXN0000898,LN000149,2025-11-04,1952.02,NACH
TXN0000899,LN000149,2026-01-27,1720.72,UPI
TXN0000900,LN000149,2025-04-25,1923.98,NACH
TXN0000901,LN000149,2026-05-13,1779.45,Cash
TXN0000902,LN000149,2025-03-30,2151.58,Cheque
TXN0000903,LN000149,2025-03-15,1961.23,Cash
TXN0000904,LN000150,2025-05-29,3498.47,UPI
TXN0000905,LN000150,2025-08-14,3359.22,NACH
TXN0000906,LN000150,2024-12-10,3439.71,NEFT
TXN0000907,LN000151,2025-06-12,1728.91,NEFT
TXN0000908,LN000151,2025-10-28,1510.68,Cheque
TXN0000909,LN000151,2026-02-09,1383.29,NEFT
TXN0000910,LN000151,2025-03-17,1456.1,Cheque
TXN0000911,LN000151,2025-10-28,1241.04,Cash
TXN0000912,LN000151,2025-03-01,1550.5,Cheque
TXN0000913,LN000151,2026-06-07,1538.87,Cash
TXN0000914,LN000151,2025-08-19,1551.28,NEFT
TXN0000915,LN000152,2026-04-14,826.55,Cheque
TXN0000916,LN000152,2024-09-01,809.15,UPI
TXN0000917,LN000153,2024-09-10,1616.44,NACH
TXN0000918,LN000154,2025-05-08,11082.08,Cheque
TXN0000919,LN000155,2025-10-26,166574.7,Cheque
TXN0000920,LN000155,2025-01-09,162216.24,Cheque
TXN0000921,LN000155,2025-10-22,192313.14,Cheque
TXN0000922,LN000156,2026-02-17,36172.77,Cash
TXN0000923,LN000156,2024-07-31,36861.56,NACH
TXN0000924,LN000156,2025-03-10,40887.42,NACH
TXN0000925,LN000156,2026-04-11,40212.63,NACH
TXN0000926,LN000156,2025-08-19,30557.38,NEFT
TXN0000927,LN000156,2025-04-25,38893.95,NACH
TXN0000928,LN000156,2024-10-26,34902.99,NEFT
TXN0000929,LN000156,2025-08-13,32885.32,NACH
TXN0000930,LN000156,2025-08-09,29379.46,NEFT
TXN0000931,LN000156,2025-09-20,35645.54,Cash
TXN0000932,LN000156,2025-08-21,33756.49,Cash
TXN0000933,LN000157,2024-09-10,1870.89,Cash
TXN0000934,LN000157,2025-09-16,2239.13,Cash
TXN0000935,LN000157,2024-08-12,2301.3,Cash
TXN0000936,LN000157,2024-10-10,1865.31,NACH
TXN0000937,LN000157,2025-06-18,1702.99,Cash
TXN0000938,LN000157,2025-06-12,2367.17,NACH
TXN0000939,LN000157,2025-09-21,1670.17,UPI
TXN0000940,LN000157,2026-06-27,2440.59,UPI
TXN0000941,LN000157,2025-04-24,2183.42,Cheque
TXN0000942,LN000158,2024-08-03,3813.07,UPI
TXN0000943,LN000158,2026-01-22,3689.29,NACH
TXN0000944,LN000158,2025-11-21,3299.3,NACH
TXN0000945,LN000158,2025-08-19,3671.22,Cash
TXN0000946,LN000158,2025-11-24,3510.7,NEFT
TXN0000947,LN000158,2025-03-23,4289.85,NEFT
TXN0000949,LN000158,2025-07-30,4152.66,NEFT
TXN0000950,LN000159,2024-08-11,9399.73,UPI
TXN0000951,LN000159,2025-01-30,8339.77,Cash
TXN0000952,LN000159,2026-04-07,7385.41,NEFT
TXN0000953,LN000159,2025-05-10,7393.35,Cash
TXN0000954,LN000159,2025-02-07,7353.77,Cash
TXN0000955,LN000159,2025-12-04,9940.49,Cheque
TXN0000956,LN000159,2026-06-22,8412.23,UPI
TXN0000957,LN000159,2025-09-30,10147.99,Cash
TXN0000958,LN000159,2026-04-11,8824.94,Cheque
TXN0000959,LN000159,2025-01-07,8902.12,NEFT
TXN0000960,LN000159,2026-03-01,9119.44,Cash
TXN0000961,LN000159,2024-10-01,9845.8,NEFT
TXN0000962,LN000160,2024-08-06,13913.42,NACH
TXN0000963,LN000160,2024-12-10,12983.73,Cash
TXN0000964,LN000160,2026-03-09,15642.6,Cash
TXN0000965,LN000160,2025-12-30,14240.68,UPI
TXN0000966,LN000160,2026-03-23,14947.6,NEFT
TXN0000967,LN000161,2026-03-29,1290.28,NEFT
TXN0000968,LN000161,2026-05-05,1215.78,UPI
TXN0000969,LN000161,2025-10-09,1277.28,Cash
TXN0000970,LN000161,2024-10-17,1240.19,UPI
TXN0000971,LN000161,2024-10-16,1335.54,Cheque
TXN0000972,LN000161,2025-10-26,1319.03,NACH
TXN0000973,LN000161,2026-03-18,1235.31,UPI
TXN0000974,LN000161,2025-03-04,1305.86,UPI
TXN0000975,LN000161,2025-09-01,1400.74,Cash
TXN0000976,LN000161,2025-07-25,1185.63,Cheque
TXN0000977,LN000162,2025-08-06,234.45,UPI
TXN0000978,LN000162,2025-08-20,268.6,Cheque
TXN0000979,LN000163,2024-08-12,4009.6,NACH
TXN0000980,LN000163,2025-05-09,3215.39,Cheque
TXN0000981,LN000164,2025-08-07,2479.71,Cash
TXN0000982,LN000164,2025-04-14,1741.2,UPI
TXN0000983,LN000164,2025-08-24,2356.49,NACH
TXN0000984,LN000164,2025-12-24,2365.41,NEFT
TXN0000985,LN000164,2024-10-10,2532.01,NEFT
TXN0000986,LN000164,2025-04-30,1761.23,Cheque
TXN0000987,LN000165,2026-03-17,56249.82,NACH
TXN0000988,LN000165,2025-06-04,52588.8,Cash
TXN0000989,LN000165,2026-05-01,50483.21,NEFT
TXN0000990,LN000165,2025-10-17,45277.83,UPI
TXN0000991,LN000165,2024-12-29,55508.96,UPI
TXN0000992,LN000165,2026-02-22,53697.83,UPI
TXN0000993,LN000165,2025-02-04,45586.19,Cheque
TXN0000994,LN000165,2024-09-03,56588.43,Cash
TXN0000995,LN000165,2025-06-05,59306.06,UPI
TXN0000996,LN000165,2025-09-26,59941.27,Cash
TXN0000997,LN000165,2026-04-03,62932.5,NACH
TXN0000998,LN000165,2026-02-08,52190.9,Cheque
